Cuisine,Ingredients,Image,Url
【湯品】低卡甜點・蓮子銀耳湯,{蓮子:60克}{紅棗:15顆}{白木耳:2朵}{枸杞:10克}{冰糖:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/256006/large_223cff6753addef7.jpg,https://icook.tw/recipes/256006
減脂便當菜🥗雙菇燴豆干,{白豆干:3片}{木耳:3朵}{香菇:10朵}{金針菇:1包}{蔥:1根}{紅蘿蔔:1小段}{醬油:適量}{油:適量}{水:1碗}{香油:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/255934/large_3647787c265d1d24.jpg,https://icook.tw/recipes/255934
減脂便當菜—雞肉豆腐排,{雞胸肉:300g}{板豆腐:100g}{蛋:一顆}{醬油膏:1/4匙}{香油:1/4匙}{黑胡椒:1/4匙}{鹽:1/4匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/255802/large_c59d865e483ef850.jpg,https://icook.tw/recipes/255802
香烤味噌雞腿排,{雞腿片:2片}{味噌:2大匙}{糖:2大匙}{酒:1大匙}{水:2大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/254648/large_7e2b36a0e0d9b687.jpg,https://icook.tw/recipes/254648
低卡青瓜雞柳蛋捲 （無澱粉）,{雞蛋:2顆}{雞柳條:3條}{小黃瓜:1條}{白胡椒:少量}{鹽:少量}{香草葉:少量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/254395/large_a0f273ab86b4d5f6.jpg,https://icook.tw/recipes/254395
低脂料理《水煮雞絲》,{雞胸肉2塊:290g}{月桂葉:1片}{老薑片:2片}{米酒:1大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/253913/large_ee5265d133cfd9d3.jpg,https://icook.tw/recipes/253913
《鹹蛋山苦瓜雞絲》,{山苦瓜(去籽切小塊):1條450g}{熟雞絲:2塊290g}{鹹蛋(蛋白與蛋黃分別切碎):2顆}{蒜頭(切末):3瓣}{食用油:少許}{香油:1/2小匙}{鹽:1/8小匙或隨口味},https://tokyo-kitchen.icook.network/uploads/recipe/cover/253912/large_d031be682badb53b.jpg,https://icook.tw/recipes/253912
減肥好朋友《橄欖油嫩煎雞胸》,{雞胸肉2塊:310g}{鹽:1/2小匙}{黑胡椒:少許}{乾燥迷迭香:適量}{特級冷壓初榨橄欖油:1大匙}{鹽:1/2小匙}{水:1大匙}{乾燥迷迭香:適量}{黑胡椒:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/253295/large_aa13e6cb28b26dfb.jpg,https://icook.tw/recipes/253295
《洋蔥炒肉》,{低脂豬絞肉:300g}{洋蔥半顆:170g (切丁)}{醬油:1大匙}{醬油膏:1大匙}{米酒:1大匙}{味醂:1小匙}{糖:1/2或1/4小匙}{香油:1/4小匙}{鹽:視情況添加},https://tokyo-kitchen.icook.network/uploads/recipe/cover/253146/large_a5d4e7e63962325f.jpg,https://icook.tw/recipes/253146
絲瓜燴金針菇,{絲瓜:半條}{金針菇:1包}{鹽巴:少許}{水:2大匙}{洋蔥:半顆},https://tokyo-kitchen.icook.network/uploads/recipe/cover/253073/large_4e9ae07525ad8013.jpg,https://icook.tw/recipes/253073
《蒜炒甜椒小里肌》,{豬小里肌:200g}{紅黃甜椒:各半顆 總計120g}{蒜頭:2瓣}{米酒:2小匙}{水:2小匙}{鹽:1/4小匙}{黑胡椒:少許}{油:少許}{米酒:1大匙}{鹽:1小撮 (視口味)}{乾燥洋香菜葉:少許（可省略）},https://tokyo-kitchen.icook.network/uploads/recipe/cover/252948/large_2ff7d920a8d18aca.jpg,https://icook.tw/recipes/252948
清爽主菜《鷹嘴豆雞肉丸子咖哩》,{熟鷹嘴豆:1碗}{雞胸肉:340g}{芹菜:60g}{板豆腐:100g}{紅蘿蔔:200g}{玉米筍:100g}{洋蔥:160g}{醬油:1大匙}{香油:1/4小匙}{紅椒粉:1/2小匙}{鹽:1/4小匙}{印度咖哩粉:1大匙}{椰漿:2大匙}{紅椒粉:1/2小匙}{鹽:1大匙}{孜然粉:少許}{茴香:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/252826/large_81114f983fe39e1f.jpg,https://icook.tw/recipes/252826
清爽便當菜《鳳梨洋蔥燒肉》,{火鍋肉片（梅花豬肉）:220g}{洋蔥:180g(切絲）}{鳳梨:180g(切適口大小}{蔥花:少許或省略}{醬油:1大匙}{味醂:1小匙}{米酒:1小匙}{魚露:1/2小匙}{蒜頭:1瓣},https://tokyo-kitchen.icook.network/uploads/recipe/cover/252339/large_651585f9a961e9a4.jpg,https://icook.tw/recipes/252339
《椰漿印度咖哩雞柳》,{雞柳(雞里肌):6條 250g}{椰漿:2大匙}{印度咖哩粉:2小匙}{西班牙紅椒粉:1/4小匙}{鹽:1/4小匙(可微調)}{油:少許}{乾燥洋香菜葉:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/252165/large_133f9937402af7e8.jpg,https://icook.tw/recipes/252165
低脂便當菜《香菜雞胸肉餅便當》,{雞胸肉:350g}{板豆腐:100g}{香菜:3株}{雞蛋:1顆}{鹽:1/4匙再多一點點}{黑胡椒:少許}{香油:1/4小匙}{七味粉:少許}{醬油膏:2小匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/252050/large_df0bc543afe58431.jpg,https://icook.tw/recipes/252050
低脂便當菜《香煎蔥燒嫩雞胸》,{雞胸肉2小塊:250g (切小塊)}{青蔥:1株 (切成蔥花)}{鹽:1/4小匙}{山葵胡椒粉:少許}{黑胡椒粉:少許}{水:1大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/252044/large_f8d575b78746d511.jpg,https://icook.tw/recipes/252044
低脂便當菜《速煎咖哩優格雞柳》,{雞里肌(雞柳):6小條250g}{無糖原味優格:1大匙}{純咖哩粉:1/2小匙}{鹽:約近1/4小匙}{米酒:１小匙}{黑胡椒:少許}{乾燥時蘿:少許(可省略)},https://tokyo-kitchen.icook.network/uploads/recipe/cover/252042/large_ea17a93b765efa7b.jpg,https://icook.tw/recipes/252042
《雞肉蝦仁花花煎餃》,{雞胸肉:160g}{蝦仁:11尾}{白芝麻:適量}{芹菜梗:30g (切末)}{鹽:1/4小匙}{香油:1/4小匙}{紅椒粉:少許}{義大利綜合香料:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/252037/large_ed02fdbcdb97e45a.jpg,https://icook.tw/recipes/252037
低脂便當菜《高麗菜雞胸肉餅》,{雞胸肉:400g(切小丁)}{高麗菜:1/4顆(切碎)}{洋蔥:(切小丁)}{雞蛋:1顆}{鹽:少許(約1/4小匙)}{香油:少許(約1/2小匙)}{黑胡椒:少許(依喜好)}{白胡椒粉:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/252022/large_a4082a8d4e4273b5.jpg,https://icook.tw/recipes/252022
低脂便當菜《迷迭香蝦仁》,{蝦仁:40尾(去腸泥)}{蒜頭:2瓣(切片)}{新鮮迷迭香葉:1小株}{米酒:1大匙}{海鹽:少許}{義大利綜合香料:適量}{匈牙利紅椒粉:少許}{食用油:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/251993/large_d8ae2fa475b87b11.jpg,https://icook.tw/recipes/251993
脆脆清甜鮮蔬炒水蓮,{水蓮:1/2 包}{紅甜椒:1/2 顆}{黃甜椒:1/2 顆}{鴻禧菇:1/2 包}{橄欖油:1 大匙}{蒜仁:3 瓣}{開水:1 大匙}{鹽巴:1/2 茶匙}{蒜味黑胡椒:1/2 茶匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/250714/large_2da8a4f4873e91c4.jpg,https://icook.tw/recipes/250714
簡單料理-輕食減肥海鮮沙拉,{萵苣:4片}{海鮮:依個人}{番茄:一顆}{洋蔥:半顆}{花椰菜:1/4顆}{優格:一個},https://tokyo-kitchen.icook.network/uploads/recipe/cover/248380/large_d6bd87213707b6e5.jpg,https://icook.tw/recipes/248380
便利商店減肥餐-鮪魚營養沙拉,{洋芋沙拉:2盒}{水煮鮪魚罐頭:一個}{和風醬:一包},https://tokyo-kitchen.icook.network/uploads/recipe/cover/250475/large_07bb51ee4115eb31.jpg,https://icook.tw/recipes/250475
秋葵金菇豬肉捲～ 低卡清蒸減重輕食餐,{豬肉片(可選自己喜歡的肉片):200}{黃秋葵:4根}{豌豆莢:4根}{米酒:1大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/250060/large_b4c0857fae8a5a2f.jpg,https://icook.tw/recipes/250060
自製健康優格果昔之夏季消暑飲品,{優格:100ml}{香蕉:0.5 根}{草莓:100 g}{薄荷葉:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/249940/large_0a3373db999b5476.jpg,https://icook.tw/recipes/249940
五彩雞丁,{雞里肌肉:360克}{小型三色彩椒:共6個}{四季豆:80克}{黑胡椒:少許}{油:適量}{醬油:2大匙}{米酒:2大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/249344/large_618ae42f9c4ab8c6.jpg,https://icook.tw/recipes/249344
夏日涼伴。黃豆芽,{黃豆芽:一份}{辣椒:一根}{蒜末:3顆}{鹽:適量}{黑胡椒:適量}{雞高湯:一份},https://tokyo-kitchen.icook.network/uploads/recipe/cover/249014/large_77ec28b843082d17.jpg,https://icook.tw/recipes/249014
無油和風醬油清蒸杏鮑菇 減肥低卡料理,{杏鮑菇:2顆200g}{和風醬油(柚子風味):2大匙}{烏醋(用柚子醬油時可省略):1大匙}{七味粉:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/248391/large_2efd6cec6c5cd388.jpg,https://icook.tw/recipes/248391
鹹水雞,{去骨雞腿或帶骨雞腿:400公克}{玉米筍:10根}{秋葵:10根}{杏鮑菇:2根}{蘋果:1/2個}{蔥:4支}{薑:1塊}{蒜:6瓣}{黑胡椒粉或粗粒:1小匙}{白胡椒粉:1小匙}{鹽:2小匙}{香油:2大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/247996/large_aee3071bc81f95c6.jpg,https://icook.tw/recipes/247996
雞腿肉炒鮮蔬,{去骨雞腿肉:2隻}{蛋:1顆}{蒜末:3顆}{胡椒粉:適量}{醬油:15ml}{洋蔥:半顆}{蘆筍:5-10根}{綠花椰菜:半顆}{甜椒(紅黃):半顆}{秀珍菇:5~10朵},https://tokyo-kitchen.icook.network/uploads/recipe/cover/247549/large_567cd9ac4c7e5c50.jpg,https://icook.tw/recipes/247549
低卡豆腐大阪燒,{豆腐:1塊}{高麗菜:50g}{蝦仁:90g}{胡椒粉:少許}{雞蛋:1顆}{柴魚片:適量}{油:少許}{小磨坊紫蘇風味料:適量}{美乃滋:1/4小匙}{中濃醋醬:2小匙}{太白粉:少許}{鹽巴:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/246427/large_0fd000cb5fbea28c.jpg,https://icook.tw/recipes/246427
