Cuisine,Ingredients,Image,Url
[低脂] 香菇玉米雞肉粥,{糙米:一碗}{玉米罐頭:半罐}{香菇:5朵}{雞胸肉:3條}{胡椒粉:少許}{醬油:少許}{鮮味炒手:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/81699/large_cd0a8b8966aed072.jpg,https://icook.tw/recipes/81699
蜜紅豆~超簡單電鍋版,{紅豆:量米杯1杯}{二砂糖:量米杯1杯}{塩:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/66778/large_8629a366b3d31549.jpg,https://icook.tw/recipes/66778
只要按一下,輕鬆完成紅豆沙,{紅豆:250g}{水:4杯}{砂糖:120-150g}{鹽:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/80579/large_5de64890c03b87eb.jpg,https://icook.tw/recipes/80579
紅豆水,{紅豆:一把},https://tokyo-kitchen.icook.network/uploads/recipe/cover/80546/large_27321ad22241aca1.jpg,https://icook.tw/recipes/80546
綠豆仁餡兒,{綠豆仁:830g}{水:1660ml}{白糖:415g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/80285/large_fc0c1a6ac9137ce5.jpg,https://icook.tw/recipes/80285
健康早餐~穀片C『諾鈣C發泡錠』,{諾鈣C:1錠}{穀片:50g}{堅果:適量}{果乾:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/80193/large_868635ec9a9bf170.jpg,https://icook.tw/recipes/80193
料理甜甜圈【藝人上菜】泡菜綠豆煎餅,{綠豆仁:100g}{豬絞肉:80g}{泡菜:100g}{洋蔥:50g}{鹽:5g}{黑胡椒:5g}{番茄醬(裝巧克力筆):30g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/79858/large_e8da6843df4b8cd9.jpg,https://icook.tw/recipes/79858
紅豆湯,{紅豆:300公克}{冰糖:適量}{紅棗:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/77780/large_46996e93ec5b386a.jpg,https://icook.tw/recipes/77780
超簡單的-煮紅豆湯,{紅豆:350g}{砂糖:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/77774/large_67673cd96ee61189.jpg,https://icook.tw/recipes/77774
墨西哥烤玉米,{玉米:3支}{巴西利碎(香草碎):少許}{檸檬:1個}{奶油、美奶滋、起司粉（Parmesan）、辣椒粉、黑胡椒粉:各適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/77592/large_b69f32f880550863.jpg,https://icook.tw/recipes/77592
玉米火腿蛋炒飯,{火腿切丁:1/2碗}{奶油:橡皮擦大小}{蘑菇切丁:3朵}{蒜頭切碎:3顆}{玉米:3大匙}{雞蛋(加鹽打散):2顆}{青蔥(切成蔥花):2根}{白飯:1.6管},https://tokyo-kitchen.icook.network/uploads/recipe/cover/77173/large_d54d612293bc58bb.jpg,https://icook.tw/recipes/77173
港式椰奶紅豆糕,{蜜紅豆:1包}{椰漿:400 cc}{鮮奶:700 cc}{洋菜條:10克}{砂糖:2大匙}{太白粉:10克},https://tokyo-kitchen.icook.network/uploads/recipe/cover/69438/large_208c529f8e986c9a.jpg,https://icook.tw/recipes/69438
玉米雞肉丸         ,{雞絞肉:200g}{鮮玉米（可用罐裝玉米）:1條}{綠花椰菜:適量}{雞湯粒:半塊}{太白粉水:1大匙}{醬油:1茶匙}{鹽:半茶匙}{白胡椒粒、糖:各少許}{蛋白:1只}{太白粉:1大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/76988/large_0f9d2f8369cfda32.jpg,https://icook.tw/recipes/76988
【33廚房】玉米珍珠丸,{豬絞肉:300g}{水煮玉米(煮玉米的水請留下):1條}{荸薺:3顆}{豬油:1大匙}{蔥花:1支}{蛋白:2顆}{香菜葉:20g}{洋火腿片:2片}{鹽巴:1小匙}{米酒:1大匙}{香油:1大匙}{太白粉水:2大匙}{麵粉:2大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/76014/large_1944fb03c56c1036.jpg,https://icook.tw/recipes/76014
玉米炒雙蛋,{玉米罐頭:1罐}{雞蛋:3顆}{皮蛋:3顆}{蔥:2枝}{鹽:少許}{白胡椒粉:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/75903/large_9909f272d8da0482.jpg,https://icook.tw/recipes/75903
*annalilymami料理*-洋蔥玉米蛋,{洋蔥:1顆}{蔥:2根}{玉米:1根}{豬肉絲:150公克}{調味料:鹽:1匙半},https://tokyo-kitchen.icook.network/uploads/recipe/cover/73191/large_87e76978b93190c1.jpg,https://icook.tw/recipes/73191
玉米熱狗麵包,{高筋麵粉:200克}{酵母:1茶匙}{溫水:130g}{中種麵團:全部}{高筋麵粉:70g}{低筋麵粉:30g}{奶粉:10g}{牛奶:65cc}{細砂糖:20g}{鹽:1/8茶匙}{橄欖油:30g}{熱狗:8條}{玉米:適量}{蛋液:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/72822/large_5513ca9a08deb7fd.jpg,https://icook.tw/recipes/72822
玉米炒素肉丁,{素肉塊:100g}{玉米:100g}{毛豆:100g}{紅蘿蔔:50g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/71728/large_2a87739ff735958a.jpg,https://icook.tw/recipes/71728
免烤箱*壽喜燒醬烤玉米【榖盛壽喜燒】,{糯米玉米:數個}{七位唐辛子或辣椒粉:適量}{適量:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/69814/large_94d25a1478d810d5.jpg,https://icook.tw/recipes/69814
紅豆年糕,{糯米粉:300g}{黃砂糖（二砂也可以）:1杯}{黑糖:2大匙}{水:1杯}{紅豆:100g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/68627/large_e26dde11f104cbdd.jpg,https://icook.tw/recipes/68627
玉米玉子燒,{雞蛋:2顆}{糖:看個人口味斟酌}{不沾平底鍋 (比較建議拉):1個}{油:少許}{沙拉:適量}{玉米粒:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/68319/large_5fe14da60b7e6bce.jpg,https://icook.tw/recipes/68319
[awei料理]水煮玉米,{玉米:四根}{鹽:5g}{水:1000cc},https://tokyo-kitchen.icook.network/uploads/recipe/cover/68296/large_152227e4589448e5.jpg,https://icook.tw/recipes/68296
紅豆年糕迷你杯｜簡單電鍋料理,{糯米粉:350g}{水:270g}{市售蜜紅豆:200g}{黃砂糖(貳砂糖):330g}{沙拉油:少許}{直徑8.5×高5cm鋁杯:5個},https://tokyo-kitchen.icook.network/uploads/recipe/cover/68132/large_bae813de44dc53f9.jpg,https://icook.tw/recipes/68132
素烤玉米,{糯玉米:5支}{素食沙茶醬:兩湯匙}{花生醬:1湯匙}{白芝麻醬:1湯匙}{淡色醬油:1湯匙}{水:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/67186/large_30cf3d167cb273b6.jpg,https://icook.tw/recipes/67186
玉米菇菇打拋豬肉,{豬絞肉:300g}{中型番茄:3顆}{杏鮑菇:2根}{玉米:3大匙}{九層塔:1大把}{醬油:2大匙}{魚露:1大匙}{米酒:1大匙}{糖:1大匙}{檸檬汁:1/2大匙}{薑泥:1小匙}{太白粉:1小匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/67000/large_a17816cd2493b7b0.jpg,https://icook.tw/recipes/67000
*電鍋食譜*玉米香菇豬肉湯,{玉米:2支}{薑:適量}{豬肉:適量}{乾香菇:適量}{鹽:約三茶匙}{青蔥:一支},https://tokyo-kitchen.icook.network/uploads/recipe/cover/66603/large_599b0197e13fd45f.jpg,https://icook.tw/recipes/66603
冬日完美甜品～黑糖紅豆燕麥粥,{紅豆:2杯}{水:8-9杯}{燕麥:0.5-1杯}{黑糖:100克}{冰糖:100克},https://tokyo-kitchen.icook.network/uploads/recipe/cover/62652/large_206aed586a6271a4.jpg,https://icook.tw/recipes/62652
快速悶爛紅(綠)豆的方法+薑汁黑糖紅豆湯與自製紫心地瓜圓,{紅(綠)豆:適量}{老薑:適量}{沖繩黑糖:適量}{紫心地瓜:1kg}{太白粉:300~500g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/62103/large_709ed5480fb74553.jpg,https://icook.tw/recipes/62103
玉米炒蛋,{玉米粒:０.５碗}{雞蛋:３顆}{蒜末:少許}{蔥末:少許}{鹽:1小匙}{雞粉:1匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/61548/large_bc3479320ad20dfb.jpg,https://icook.tw/recipes/61548
【我與大同美味燉湯】玉米鮮蔬湯,{玉米:1支}{大白菜:數片}{新鮮香菇:2朵}{杏鮑菇:2支}{紅蘿蔔:1小段}{鹽巴:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/58844/large_f977380c4c325e0f.jpg,https://icook.tw/recipes/58844
三色玉米炒肉末,{新鮮玉米粒:500克}{絞肉:100克}{小黃瓜:半根}{紅蘿蔔:一小段}{蒜頭:適量}{鹽 （或烹大師調味料）:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/61304/large_266d068b94dd9547.jpg,https://icook.tw/recipes/61304
玉米排骨汤,{玉米 （切段）:2条}{红萝卜（切块）:1条}{排骨/猪骨:2-3支}{红枣:10个}{盐:适量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/61210/large_037008ac370b0ccf.jpg,https://icook.tw/recipes/61210
[ 綠巨人黃金玉米鑽石規格 ] 超簡單的玉米沙拉,{綠巨人玉米罐頭:1罐}{紅蘿蔔:1條}{鮪魚罐頭:1罐}{沙拉醬(美乃滋):適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/60362/large_af7512800a6f8865.jpg,https://icook.tw/recipes/60362
[阿妮塔♥sweet] 桂圓紅豆紫米甜粥，補血養氣！,{紅豆:1/4杯}{紫米:1/4杯}{圓糯米:1杯}{桂圓/龍眼乾:1/3杯}{清酒或米酒(沒加 鹽的):1杯}{水:6杯}{黑糖:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/59325/large_8918532bd86c8b5d.jpg,https://icook.tw/recipes/59325
奶油玉米,{玉米罐:2小罐}{洋蔥:1顆}{火腿片:4片}{奶油:1小匙}{油:半匙}{蒜末:1大匙}{【調味】鹽:1匙}{【調味】胡椒粉:少許}{【調味】鰹魚粉:半匙}{紅蘿蔔丁:1大匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/58561/large_b7c6d32460dc40de.jpg,https://icook.tw/recipes/58561
紅豆鮮奶糕,{玉米粉:150g}{鮮奶:1000cc}{紅豆泥:100g}{糖:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/58078/large_0a0f2165a0202ffe.jpg,https://icook.tw/recipes/58078
爆漿玉米鮪魚蛋捲,{綠巨人黃金玉米:1湯匙}{鮪魚罐:1湯匙}{蛋:2顆}{蕃茄醬:適量}{新鮮九層塔末:適量}{乳酪絲:依個人喜好的量}{起司片:1片}{鹽、胡椒粉:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/57921/large_6c5b1a9d6d2cc8c1.jpg,https://icook.tw/recipes/57921
【綠巨人黃金玉米鑽石規格】玉米起司三明治,{綠巨人黃金玉米:3大匙}{洋蔥:1/2顆}{地瓜葉:1小把}{油: 1小匙}{蛋:1顆}{麵粉: 1大匙}{水:2大匙}{土司:3片}{披薩起司:50克}{鹽:1小匙}{黑胡椒:1/2小匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/57388/large_7e28156e57a088fc.jpg,https://icook.tw/recipes/57388
[綠巨人黃金玉米鑽石規格]玉米地瓜餅,{黃色地瓜:1/2條}{橙色地瓜:1/2條}{綠巨人黃金玉米: 3大匙}{九層塔:適量}{油:1/2杯}{鹽:1小匙}{麵粉:1大匙}{黑胡椒:適量}{水:1/2小匙},https://tokyo-kitchen.icook.network/uploads/recipe/cover/57387/large_97355dd33df8a975.jpg,https://icook.tw/recipes/57387
玉米塔【綠巨人黃金玉米鑽石規格】,{甜派皮(酥皮也行):100g}{蜂蜜:酌量}{蔓越莓乾:三個}{綠巨人黃金玉米:一匙}{塔模:三個}{牛奶:50}{鮮奶油:50}{蛋黃:一顆}{砂糖:酌量}{低筋麵粉:150}{糖粉:60g}{無鹽奶油:100}{蛋黃:2個}{起司粉:5g}{奶粉:10g}{鹽:1g},https://tokyo-kitchen.icook.network/uploads/recipe/cover/57017/large_f025743c0c877980.jpg,https://icook.tw/recipes/57017
辣味玉米塔~綠巨人黃金玉米鑽石規格,{綠巨人玉米罐頭:半罐}{綠花椰菜:適量}{青辣椒碎:1條}{甜紅椒丁:少許}{雞    蛋:2顆}{起司絲:100g}{麵包粉:3大匙}{低筋麵粉:1大匙}{黑胡椒:少許}{蒜 粉:少許},https://tokyo-kitchen.icook.network/uploads/recipe/cover/56988/large_34433a1ff2bbdb3c.jpg,https://icook.tw/recipes/56988
 烤黑胡椒奶油玉米,{玉米:6條}{無鹽奶油:60g(分成6等份)}{鹽:適量}{黑胡椒粗粒:適量},https://tokyo-kitchen.icook.network/uploads/recipe/cover/56699/large_be20c3449bcd33dc.jpg,https://icook.tw/recipes/56699
